VIOLATION_ID,VIOLATION_LAST_MODIFIED_DATE,VIOLATION_DATE,VIOLATION CODE,VIOLATION_STATUS,VIOLATION_STATUS_DATE,VIOLATION_DESCRIPTION,VIOLATION_LOCATION,VIOLATION_INSPECTOR_COMMENTS,VIOLATION_ORDINANCE,INSPECTOR_ID,INSPECTION_NUMBER,INSPECTION_STATUS,INSPECTION_WAIVED,INSPECTION_CATEGORY,DEPARTMENT_BUREAU,ADDRESS,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,PROPERTY_GROUP,SSA,Latitude,Longitude,LOCATION
5963404,3/29/2018,3/29/2018,CN015012,OPEN,,NO KEY TO USE EXIT DOOR,OTHER   :    :,REAR 1ST FLOOR EXTERIOR DOOR DOUBLE CYLINDER LOCK.,"Failed to equip exit door with door lock hardware which allows door to open without key or special knowledge from side of egress.  (13-160-260(a), 15-4-370)",87296,12582932,FAILED,N,COMPLAINT,CONSERVATION,7051 S EBERHART AVE,7051,S,EBERHART,AVE,393098,,41.76607045,-87.61270598,"(41.76607044889078, -87.61270598349586)"
5963337,3/29/2018,3/29/2018,VT1010,OPEN,,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",62127,12371229,FAILED,N,PERMIT,VENTILATION,2721 W DIVISION ST,2721,W,DIVISION,ST,3635,,41.90282932,-87.69530161,"(41.90282931556141, -87.69530160586106)"
5963335,3/29/2018,3/29/2018,VT1010,OPEN,,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",62127,12565420,FAILED,N,PERMIT,VENTILATION,1023 N SPRINGFIELD AVE,1023,N,SPRINGFIELD,AVE,52298,,41.89976066,-87.72362763,"(41.89976065778071, -87.72362762470753)"
5963267,3/29/2018,3/29/2018,VT1010,OPEN,,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",BL00577,12576720,FAILED,N,PERMIT,VENTILATION,221 N LA SALLE ST,221,N,LA SALLE,ST,654239,,41.88630857,-87.63231876,"(41.886308567767294, -87.63231875970524)"
5967443,3/30/2018,3/30/2018,CN070024,OPEN,,REPAIR PORCH SYSTEM,OTHER   :    :,"REAR PORCH STRINGERS SCREW ONLY, 2ND DECKING LIFTING UPWARD, GRADE TO 2ND TREADS CRACKING AND BROKEN.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)",BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967442,3/30/2018,3/30/2018,CN190019,OPEN,,ARRANGE PREMISE INSPECTION,OTHER   :    :,"BASEMENT AREA NO ENTRY, UNABLE TO VERIFY OCCUPANCY, CONDITION AND DETECTOR.",Arrange for inspection of premises. (13-12-100),BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967441,3/30/2018,3/30/2018,EL0029,OPEN,,EXPOSED WIRING,OTHER   :    :,FRONT PORCH EXPOSED WIRING.,Remove exposed wiring. (18-27-300.4),BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967440,3/30/2018,3/30/2018,CN133016,OPEN,,CARPETING,OTHER   :    :,REAR BEDROOM CARPET WET.,"Repair or replace defective and dangerous carpeting. (13-196-630, 13-196-540)",BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967439,3/30/2018,3/30/2018,CN070014,OPEN,,REPAIR EXTERIOR STAIR,OTHER   :    :,FRONT RAIL RUSTED AND FALLING.,"Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)",BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967438,3/30/2018,3/30/2018,CN135016,OPEN,,MICE/RODENTS,OTHER   :    :,EVIDENT OF MICES.,"Exterminate rodents in building and seal openings through which they gain access. (13-196-530 D, 13-196-630 C, 7-28-660)",BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967437,3/30/2018,3/30/2018,CN104015,OPEN,,"REPLCE WINDOW PANES, PLEXGLAS",OTHER   :    :,REAR WINDOW 1ST AND 2ND BROKEN.,"Replace broken, missing or defective window panes. (13-196-550 A)",BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967436,3/30/2018,3/30/2018,CN101025,OPEN,,INT WALL/CEILING CHIP PLASTER,OTHER   :    :,AT 2ND LEAK AROUND REAR BEDROOM WINDOW.,"Failed to maintain interior ceilings and walls reasonably smooth, clean and tight and free from chipped or loose plaster or structural material.  (13-196-540(d) and (e))",BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967435,3/30/2018,3/30/2018,CN062024,OPEN,,PARAPET,OTHER   :    :,PARAPET WALL WASHED OUT MORTAR.,Failed to maintain parapet wall in good repair and free from cracks and defects.  (13-196-530 and 13-196-641),BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967434,3/30/2018,3/30/2018,CN077014,OPEN,,REPAIR FENCE,OTHER   :    :,FRONT FENCE AT OPEN DAMAGE MISSING SECTION.,"Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)",BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967433,3/30/2018,3/30/2018,CN131016,OPEN,,"SCREEN OUTER DOORS, WINDOWS",OTHER   :    :,"REPAIR SCREEN DOOR LOCK, TO CLOSE TO FRAME.","Screen outer doors, windows, and other outer openings adequately from April 15th to Nov 15th. (13-196-560 B)",BL00812,12585737,FAILED,N,COMPLAINT,CONSERVATION,6748 S RHODES AVE,6748,S,RHODES,AVE,393254,,41.77171732,-87.61192918,"(41.771717315121805, -87.61192918449298)"
5967258,4/3/2018,3/30/2018,PL155017,OPEN,,PROVIDE COLD WATER TO FICTURES,,"BOTH APARTMENTS, NO COLD WATER. (11-8-500),(18-29-604.3 THRU 7)","Provide kitchen sink, bathroom sink, and/or bath tub or shower with cold water supply line, installed and connected. (13-196-420)",BL00586,12585597,FAILED,N,COMPLAINT,PLUMBING,5718 S SANGAMON ST,5718,S,SANGAMON,ST,347432,,41.79001301,-87.64884026,"(41.79001301344342, -87.6488402639465)"
5967257,4/3/2018,3/30/2018,PL154017,OPEN,,PROV HOT WTR TO ALL FIXTURES,,"FIRST AND SECOND FLOORS, NO HOT WATER TO FIXTURES.  (18-29-607.1),(18-29-417-.4), (13-196-420)","Provide and connect kitchen sink, bathroom sink, and bath tub or shower with hot water supply line, installed and connected to approved hot water heating device. (13-196-420), (18-29-501)",BL00586,12585597,FAILED,N,COMPLAINT,PLUMBING,5718 S SANGAMON ST,5718,S,SANGAMON,ST,347432,,41.79001301,-87.64884026,"(41.79001301344342, -87.6488402639465)"
5966967,3/30/2018,3/30/2018,CN073014,OPEN,,REPAIR EXTERIOR DOOR,EXTERIOR:S   :,SOUTH ELEVATION / BUILDING ENTRY DOOR - RUBS ON JAMB AND THRESHOLD.,"Failed to maintain exterior door in sound condition and repair.  (13-196-550(d) and (e), 13-196-641)",371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966966,3/30/2018,3/30/2018,CN105025,OPEN,,"REPAIR DOOR FRAME, MULLION",OTHER   :    :,APT. - 201 / UNIT ENTRY DOOR / DOOR JAMB BUSTED - DOES NOT LATCH OR LOCK.,Repair or replace door frame. (13-196-550),371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966965,3/30/2018,3/30/2018,CN197079,OPEN,,REPAIR/REPLACE SMOKE DETECTORS,OTHER   :    :,"APT. - 201, APT. - 303, APT. - 504, / SMOKE DETECTORS - OUT OF SERVICE.","Repair or replace defective or out of service smoke detectors and operate continuously. (13-196-130, 13-196-140)",371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966964,3/30/2018,3/30/2018,CN197087,OPEN,,CARB MONOX DETECT IN RESID,OTHER   :    :,"APT. - 201, APT. - 202, APT. - 303, APT. - 504, APT. - 505 / CARBON MONOXIDE  DETECTORS - MISSING.","Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.",371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966963,3/30/2018,3/30/2018,CN103015,OPEN,,REPAIR FLOOR,OTHER   :    :,APT. - 302 / LIVINGROOM / HARDWOOD FLOORING - BUCKLING.,"Failed to maintain floor free from holes and wide cracks and free from loose, warped, protruding or rotting floor boards.  (13-196-540(a) and (b))",371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966962,3/30/2018,3/30/2018,CN136016,OPEN,,ROACHES,OTHER   :    :,"APT. - 104, APT. - 206 / KITCHENS / ROACHES - OBSERVED UNDER SINKS.",Exterminate roaches and keep dwelling insect-free. (13-196-630 C),371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966961,3/30/2018,3/30/2018,CN061024,OPEN,,SUBMIT 2 COPY STRUCTURAL RPT,OTHER   :    :,SOUTH ELEVATION / EXTERIOR WALL / TERRA COTTA - WASHED OUT MORTAR. ABOVE FRONT ENTRY DOOR - DECORATIVE TERRA COTTA RAILING MISSING MORTAR. SOUTH ELEVATION / 6TH FLOOR / TERRA COTTA - WASHED OUT MORTAR. WEST ELEVATION /  EXTERIOR WALL AT GRADE / TERRA COTTA - FACTURES WITH WASHED OUT MORTAR.SUBMIT ENGENEERING REPORT ON STABILITY OF SOUTH AND WEST ELEVATIONS TERRA COTTA.,"Failed to maintain building or structure in a structurally safe and stable condition.  The Building Commissioner requests submission of two (2) copies of a structural condition report prepared, signed and sealed by an Illinois licensed Architect or Structural Engineer, attesting to the structural conditions of the building or structure.  (13-196-030)",371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966960,3/30/2018,3/30/2018,CN063014,OPEN,,CHIMNEY,EXTERIOR:W   :,WEST ELEVATION / CHIMNEY / FRACTURED MASONRY WITH WASHED OUT MORTAR.,"Failed to maintain chimney in safe and sound working condition.  (13-196-590, 13-196-530(b) and (c), 13-196-641)",371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966959,3/30/2018,3/30/2018,CN101015,OPEN,,REPAIR INTERIOR WALLS/CEILING,OTHER   :    :,EAST FRONT 1ST FLOOR STORAGE ROOM / BLACK SUBSTANCE OBSEVED ON THE WALLS AND THROUGHOUT. CEILING HAS LARGE HOLES AS WELL. 1ST FLOOR INTERIOR HALLWAY / CEILING - 12 INCH HOLE.APT. - 201 / LIVING ROOM - WATER DAMAGE. BEDROOM WALLS HAVE HOLES.APT. - 205 /  BATHROOM CEILING ABOVE TUB - WATER DAMAGE.APT. - 404 / BATHROOM CEILING - BLACK SUBSTANCE OBSERVED. APT. - 602 / LIVING ROOM - BLACK SUBSTANCE OBSERVED WITH BUBBLING PAINT.,Failed to maintain interior walls and ceilings free from holes or cracks.  (13-19-540(c)),371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966958,3/30/2018,3/30/2018,NC5012,OPEN,,CLASS B DOOR IN STAIRWELL,OTHER   :    :,ALL STAIRWAY DOOR FIRE RATING TAGS ARE COVERED WITH PAINT. UNABLE TO VERIFY IF THEY FIRE RATED.,"Failed to provide stairwell opening with self-closing, framed, 1-1/2 hour Class B door.  (15-8-180)",371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966957,3/30/2018,3/30/2018,CN073014,OPEN,,REPAIR EXTERIOR DOOR,EXTERIOR:N   :,NORTH ELEVATION / REAR STAIRWAY DOOR AT GRADE / FRAME - ROTTING WOOD. DOOR IS ALSO MISSING A CLOSER.SOUTH ELEVATION / FRONT ENTRY DOOR - RUBS ON JAMB AND THRESHOLD.,"Failed to maintain exterior door in sound condition and repair.  (13-196-550(d) and (e), 13-196-641)",371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966956,3/30/2018,3/30/2018,CN061014,OPEN,,REPAIR EXTERIOR WALL,OTHER   :    :,WEST AND SOUTH ELEVATIONS / FROM GRADE TO 6 FLOOR / MASONRY FRACTURES WITH WASHED OUT MORTAR. WEST ELEVATION / TERRA COTTA HAS OPEN JOINTS WITH CRACKING. SOUTH ELEVATION / 6TH FLOOR BAY WINDOWS / TERRA COTTA - WASHED OUT MORTAR. PERMIT REQUIRED FOR ALL MASONRY REPAIRS.,"Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)",371335,12585497,FAILED,N,COMPLAINT,CONSERVATION,2358 E 70TH PL,2358,E,70TH,PL,20090,,41.76726042,-87.56741135,"(41.76726042252776, -87.56741134530999)"
5966607,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,CB SM #817.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",269063,12403256,CLOSED,N,PERIODIC,BOILER,2908 W WASHINGTON BLVD,2908,W,WASHINGTON,BLVD,30365,,41.88297701,-87.69922315,"(41.88297700467335, -87.69922315280671)"
5966606,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,CB SM #815.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",269063,12403256,CLOSED,N,PERIODIC,BOILER,2908 W WASHINGTON BLVD,2908,W,WASHINGTON,BLVD,30365,,41.88297701,-87.69922315,"(41.88297700467335, -87.69922315280671)"
5966605,4/3/2018,3/30/2018,BR1001,OPEN,,OWNER OR LICENSED CONTRACTOR,,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.",269063,12403256,CLOSED,N,PERIODIC,BOILER,2908 W WASHINGTON BLVD,2908,W,WASHINGTON,BLVD,30365,,41.88297701,-87.69922315,"(41.88297700467335, -87.69922315280671)"
5966545,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,ON #2 NAT'L BD# 23761.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",543760,12417110,CLOSED,N,PERIODIC,BOILER,7141 S MORGAN ST,7141,S,MORGAN,ST,410027,,41.76391032,-87.64908807,"(41.763910321760385, -87.64908806993078)"
5966544,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,ON #1 NAT'L BD# 23759.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",543760,12417110,CLOSED,N,PERIODIC,BOILER,7141 S MORGAN ST,7141,S,MORGAN,ST,410027,,41.76391032,-87.64908807,"(41.763910321760385, -87.64908806993078)"
5966543,4/3/2018,3/30/2018,BR1001,OPEN,,OWNER OR LICENSED CONTRACTOR,,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.",543760,12417110,CLOSED,N,PERIODIC,BOILER,7141 S MORGAN ST,7141,S,MORGAN,ST,410027,,41.76391032,-87.64908807,"(41.763910321760385, -87.64908806993078)"
5966541,4/3/2018,3/30/2018,BR2010,OPEN,,NO ENTRY,,,"Call 744-3516 to arrange entry for boiler, water heater, pressure vessel, and related equipment inspection.",BL00955,12421906,CLOSED,N,PERIODIC,BOILER,1631 W BELMONT AVE,1631,W,BELMONT,AVE,8449,27,41.93956938,-87.66991321,"(41.93956937528685, -87.66991320722896)"
5966540,4/3/2018,3/30/2018,BR1001,OPEN,,OWNER OR LICENSED CONTRACTOR,,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.",BL00955,12421906,CLOSED,N,PERIODIC,BOILER,1631 W BELMONT AVE,1631,W,BELMONT,AVE,8449,27,41.93956938,-87.66991321,"(41.93956937528685, -87.66991320722896)"
5966532,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,#2 BURNHAM 06 SM #29440.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",BL00955,12413208,CLOSED,N,PERIODIC,BOILER,7650 S WOLCOTT AVE,7650,S,WOLCOTT,AVE,425102,,41.75421962,-87.67096453,"(41.75421962168018, -87.67096452829065)"
5966531,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,#1 BURNHAM 06 SM #29471.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",BL00955,12413208,CLOSED,N,PERIODIC,BOILER,7650 S WOLCOTT AVE,7650,S,WOLCOTT,AVE,425102,,41.75421962,-87.67096453,"(41.75421962168018, -87.67096452829065)"
5966530,4/3/2018,3/30/2018,BR1001,OPEN,,OWNER OR LICENSED CONTRACTOR,,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.",BL00955,12413208,CLOSED,N,PERIODIC,BOILER,7650 S WOLCOTT AVE,7650,S,WOLCOTT,AVE,425102,,41.75421962,-87.67096453,"(41.75421962168018, -87.67096452829065)"
5966528,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,#4 CLEAVER BROOKS 10 SM #16470.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",BL00955,12422548,CLOSED,N,PERIODIC,BOILER,225 E CHICAGO AVE,225,E,CHICAGO,AVE,45365,,41.89665988,-87.62175524,"(41.89665988131876, -87.62175523527284)"
5966527,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,#3 CLEAVER BROOKS 10 SM #16446.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",BL00955,12422548,CLOSED,N,PERIODIC,BOILER,225 E CHICAGO AVE,225,E,CHICAGO,AVE,45365,,41.89665988,-87.62175524,"(41.89665988131876, -87.62175523527284)"
5966526,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,#2 CLEAVER BROOKS 10 SM #16444.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",BL00955,12422548,CLOSED,N,PERIODIC,BOILER,225 E CHICAGO AVE,225,E,CHICAGO,AVE,45365,,41.89665988,-87.62175524,"(41.89665988131876, -87.62175523527284)"
5966521,4/3/2018,3/30/2018,BR2080,OPEN,,INTERNAL,,#1 CLEAVER BROOKS 10 SM #16441.,"Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)",BL00955,12422548,CLOSED,N,PERIODIC,BOILER,225 E CHICAGO AVE,225,E,CHICAGO,AVE,45365,,41.89665988,-87.62175524,"(41.89665988131876, -87.62175523527284)"
5966520,4/3/2018,3/30/2018,BR1001,OPEN,,OWNER OR LICENSED CONTRACTOR,,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.",BL00955,12422548,CLOSED,N,PERIODIC,BOILER,225 E CHICAGO AVE,225,E,CHICAGO,AVE,45365,,41.89665988,-87.62175524,"(41.89665988131876, -87.62175523527284)"
5966414,4/3/2018,3/30/2018,CN193039,COMPLIED,3/30/2018,POST OWNER NAME OF VACNT BLDG,,VIOLATIONS CLOSED WHEN INSPECTION IS CLOSED OR CANCELLED,"Post conspicuously name, address, and telephone of owner and manager of vacant residential premises. (13-12-125).",BL00354,12392124,CLOSED,N,COMPLAINT,DEMOLITION,7818 S ELLIS AVE,7818,S,ELLIS,AVE,418692,51,41.75255977,-87.60051333,"(41.75255976464552, -87.60051332532163)"
5966349,4/2/2018,3/30/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,"STENCIL PIT,CARTOP, AND HOISTWAY DOORS","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",BL00956,12575907,FAILED,N,PERMIT,ELEVATOR,43 E OHIO ST,43,E,OHIO,ST,665357,,41.89239475,-87.62641534,"(41.89239475098296, -87.62641533543558)"
5966348,4/2/2018,3/30/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,INSTALL CAR ID'S AT ALL LANDINGS,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",BL00956,12575907,FAILED,N,PERMIT,ELEVATOR,43 E OHIO ST,43,E,OHIO,ST,665357,,41.89239475,-87.62641534,"(41.89239475098296, -87.62641533543558)"
5966347,4/2/2018,3/30/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,"INSTALL LOBBY CONTROL PANEL FIREMAN'S SERVICE KEY SWITCH,LIGHT, PI AND TEST","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",BL00956,12575907,FAILED,N,PERMIT,ELEVATOR,43 E OHIO ST,43,E,OHIO,ST,665357,,41.89239475,-87.62641534,"(41.89239475098296, -87.62641533543558)"
5966285,3/30/2018,3/30/2018,CN194029,OPEN,,PROVIDE,OTHER   :    :EXTERIOR,"PROVIDE PER SECTION 13-96-820, 13-96-830, 13-96-840, 13-96-850, 13-96-870, 100% HANDS-ON CRITICAL EXAM OF FIRE ESCAPE. SUBMIT TO: DEPARTMENT OF BUILDINGS, ATTN: CODE COMPLIANCE GROUP, 2045 W. WASHINGTON, 60612",Provide,BL00903,11296258,FAILED,N,PERIODIC,CONSERVATION,317 W HURON ST,317,W,HURON,ST,2813,,41.89465136,-87.63643432,"(41.894651355887774, -87.63643432078479)"
5966284,3/30/2018,3/30/2018,NC9052,OPEN,,2HR SEP FOR STORAGE >100SF,OTHER   :    :INTERIOR,"ALL BASEMENT STORAGE ROOMS INSTALL PROPER FIRE RATED DOORS, FRAMES, CLOSERS AND LATCHING.","Failed to provide partitions with at least two hour fire resistance to enclose storage rooms exceeding 100 square feet in multiple dwellings, institutional units and assembly units. (15-8-240(b))",BL00903,11296258,FAILED,N,PERIODIC,CONSERVATION,317 W HURON ST,317,W,HURON,ST,2813,,41.89465136,-87.63643432,"(41.894651355887774, -87.63643432078479)"
5966283,3/30/2018,3/30/2018,CN014012,OPEN,,NO CLOSET/STORAGE UNDER STAIR,OTHER   :    :INTERIOR,EAST STAIRWELL REMOVE UNDER STAIRWELL STORAGE.,Failed to remove closets or storage areas beneath stairways in residential building where stairs and storage space are not separated by noncombustible materials providing one hour fire resistance.  (13-196-460),BL00903,11296258,FAILED,N,PERIODIC,CONSERVATION,317 W HURON ST,317,W,HURON,ST,2813,,41.89465136,-87.63643432,"(41.894651355887774, -87.63643432078479)"
5966282,3/30/2018,3/30/2018,CN011012,OPEN,,HEATING PLANT/BOILER ROOM DOOR,OTHER   :    :INTERIOR,"BOILER ROOM MISSING PROPER FIRE RATED DOOR, FRAME, CLOSER AND LATCHING.","Failed to provide self-closing, framed, 1-1/2 hour Class B fire door or other approved opening protective assembly for heating plant and/or boiler room.  (15-8-230)",BL00903,11296258,FAILED,N,PERIODIC,CONSERVATION,317 W HURON ST,317,W,HURON,ST,2813,,41.89465136,-87.63643432,"(41.894651355887774, -87.63643432078479)"
5966281,3/30/2018,3/30/2018,CN194029,OPEN,,PROVIDE,OTHER   :    :INTERIOR - BASEMENT,PROVIDE PER SECTION CODE 18-27-700.6 MISSING EMERGENCY BACK-UP LIGHTING IN BASEMENT AREA.,Provide,BL00903,11296258,FAILED,N,PERIODIC,CONSERVATION,317 W HURON ST,317,W,HURON,ST,2813,,41.89465136,-87.63643432,"(41.894651355887774, -87.63643432078479)"
5966280,3/30/2018,3/30/2018,CN107015,OPEN,,ILLUMINATE PUBLIC STAIR/HALL,OTHER   :    :INTERIOR,EAST STAIRWELL GRADE AND BASEMENT NOT BATTERY BACK-UP.,"Failed to provide and maintain adequate illumination for public hall and stairwell.  (13-196-080, 13-196-450, 13-160-660, 13-160-670)",BL00903,11296258,FAILED,N,PERIODIC,CONSERVATION,317 W HURON ST,317,W,HURON,ST,2813,,41.89465136,-87.63643432,"(41.894651355887774, -87.63643432078479)"
5966279,3/30/2018,3/30/2018,CN194029,OPEN,,PROVIDE,OTHER   :    :INTERIOR,"PER SECTION CODE 15-8-150, 15-8-130, ELEVATOR ROOM DOOR DAMAGED, NOT PROPER FIRE RATED DOOR, FRAME, CLOSER AND LATCHING.",Provide,BL00903,11296258,FAILED,N,PERIODIC,CONSERVATION,317 W HURON ST,317,W,HURON,ST,2813,,41.89465136,-87.63643432,"(41.894651355887774, -87.63643432078479)"
