PERMIT_NUMBER,  PERMIT_TYPE,         ISSUE_DATE,        ESTIMATED_COST,         AMOUNT_WAIVED,   AMOUNT_PAID,    TOTAL_FEE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,  SUFFIX,CONTRACTOR_1_TYPE,CONTRACTOR_1_NAME,CONTRACTOR_1_ADDRESS,CONTRACTOR_1_CITY,CONTRACTOR_1_STATE,CONTRACTOR_1_ZIPCODE,CONTRACTOR_1_PHONE,CONTRACTOR_2_TYPE,CONTRACTOR_2_NAME,CONTRACTOR_2_ADDRESS,CONTRACTOR_2_CITY,CONTRACTOR_2_STATE,CONTRACTOR_2_ZIPCODE,CONTRACTOR_2_PHONE,CONTRACTOR_3_TYPE,CONTRACTOR_3_NAME,CONTRACTOR_3_ADDRESS,CONTRACTOR_3_CITY,CONTRACTOR_3_STATE,CONTRACTOR_3_ZIPCODE,Latitude,Longitude,CONTRACTOR_3_PHONE,LOCATION
100741253,PERMIT - RENOVATION/ALTERATION,1/23/2018,"$40,000.00 ",$0.00 ,$350.00 ,$350.00 ,3739,W,61ST,PL,OWNER,MICHAEL OLSZEWSKI,2125 S LARAMIE,CICERO,IL,60804,,ARCHITECT,FARRENKOPF LAWRENCE A,,,,,,CONTRACTOR-ELECTRICAL,A PLUS REFRIGERATION AND,"GENERAL CONTRACTOR 1, INC.",2046 N MILWAUKEE,IL,60647-,41.78136745,-87.71704308,(773)419-7770 x,"(41.78136744559245, -87.71704307759481)"
100741492,PERMIT - WRECKING/DEMOLITION,1/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,6752,S,LAFAYETTE,AVE,CONTRACTOR-WRECKING,DELTA DEMOLITION,1230  N KOSTNER,CHGO,IL,60651-,(773)252-6370 x,OWNER,CITY OF CHICAGO,2045 W. WASHINGTON,CHICAGO,IL,60612,,,,,,,,41.77118493,-87.6268727,,"(41.77118492548853, -87.62687269950007)"
100741493,PERMIT - WRECKING/DEMOLITION,1/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,6406,S,WINCHESTER,AVE,CONTRACTOR-WRECKING,DELTA DEMOLITION,1230  N KOSTNER,CHGO,IL,60651-,(773)252-6370 x,OWNER,CITY OF CHICAGO,2045 W. WASHINGTON,CHICAGO,IL,60612,,,,,,,,41.777277,-87.67279359,,"(41.77727699675374, -87.67279358720192)"
100741494,PERMIT - WRECKING/DEMOLITION,1/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,6502,S,SANGAMON,ST,CONTRACTOR-WRECKING,DELTA DEMOLITION,1230  N KOSTNER,CHGO,IL,60651-,(773)252-6370 x,OWNER,CITY OF CHICAGO,2045 W. WASHINGTON,CHICAGO,IL,60612,,,,,,,,41.77590832,-87.64847927,,"(41.77590832156042, -87.64847927073443)"
100741495,PERMIT - WRECKING/DEMOLITION,1/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,6514,S,SANGAMON,ST,CONTRACTOR-WRECKING,DELTA DEMOLITION,1230  N KOSTNER,CHGO,IL,60651-,(773)252-6370 x,OWNER,CITY OF CHICAGO,2045 W. WASHINGTON,CHICAGO,IL,60612,,,,,,,,41.77556937,-87.64847011,,"(41.77556937033829, -87.64847011082784)"
100741496,PERMIT - WRECKING/DEMOLITION,1/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,6516,S,SANGAMON,ST,CONTRACTOR-WRECKING,DELTA DEMOLITION,1230  N KOSTNER,CHGO,IL,60651-,(773)252-6370 x,OWNER,CITY OF CHICAGO,2045 W. WASHINGTON,CHICAGO,IL,60612,,,,,,,,41.77551294,-87.64846855,,"(41.775512941298, -87.64846854525388)"
100741497,PERMIT - WRECKING/DEMOLITION,1/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,728,E,103RD,PL,CONTRACTOR-WRECKING,DELTA DEMOLITION,1230  N KOSTNER,CHGO,IL,60651-,(773)252-6370 x,OWNER,CITY OF CHICAGO,2045 W. WASHINGTON,CHICAGO,IL,60612,,,,,,,,41.7066356,-87.60554259,,"(41.70663559954856, -87.60554258521277)"
100742385,PERMIT - RENOVATION/ALTERATION,1/23/2018,"$50,000.00 ",$0.00 ,$350.00 ,$350.00 ,4139,N,MELVINA,AVE,SELF CERT ARCHITECT,GUTIERREZ MARCO A,,,,,,CONTRACTOR-ELECTRICAL,ABERDEEN CONSTRUCTION CO.INC,4044 N. LINCOLN AVE. SUITE 256,CHICAGO,IL,60618,(773)875-3664,CONTRACTOR-GENERAL CONTRACTOR,"PEZZUTTI CONSTRUCTION, LLC DBA",5341 W FLECTHER STREET,CHICAGO,IL,60641-,41.95603006,-87.78162358,(773)858-6275 x,"(41.95603005707326, -87.78162358036629)"
100742447,PERMIT - RENOVATION/ALTERATION,1/23/2018,"$150,000.00 ",$0.00 ,$375.00 ,$375.00 ,8700,W,BRYN MAWR,AVE,SELF CERT ARCHITECT,RUBIN JORDAN T,,,,,,CONTRACTOR-ELECTRICAL,ILLINIOS J. LIVINGSTON CO.,333 N. MICHIGAN AVE. SUITE 1330,CHICAGO,IL,60601,(312)236-0810,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",111 W. WASHINGTON ST. APT./SUITE 450,CHICAGO,IL,60602-,41.98109378,-87.84407563,(312)260-7086 x,"(41.98109378013414, -87.844075627491)"
100742801,PERMIT - RENOVATION/ALTERATION,1/23/2018,"$10,000.00 ",$0.00 ,$375.00 ,$375.00 ,600,E,GRAND,AVE,SELF CERT ARCHITECT,BARKER KEVIN J,,,,,,CONTRACTOR-ELECTRICAL,"BATTAGLIA INDUSTRIES, INC.",406 W. CAMPUS DRIVE,ARLINGTON HEIGHTS,IL,60004,(847)483-0300,CONTRACTOR-GENERAL CONTRACTOR,"PHOENIX BUILDERS, LTD.",1801 WINNETKA CIRCLE,ROLLING MEADOWS,IL,60008,41.89209414,-87.61156988,(847)394-2999,"(41.892094136861786, -87.61156988394656)"
100742810,PERMIT - RENOVATION/ALTERATION,1/23/2018,"$100,000.00 ",$0.00 ,$825.00 ,$825.00 ,701,N,WELLS,ST,SELF CERT ARCHITECT,BUEHLER JOSEPH,,,,,,CONTRACTOR-ELECTRICAL,THE RIGHT APPROACH,251 S. MASON ST.,BENSENVILLE,IL,60106,(630)606-0814,CONTRACTOR-GENERAL CONTRACTOR,SEQUOIA GENERAL CONTRACTING CO,1585 BEVERLY COURT UNIT 109,AURORA,IL,60502-,41.89483491,-87.63400677,(630)499-1000 X5,"(41.89483490659962, -87.63400677317374)"
100742935,PERMIT - WRECKING/DEMOLITION,1/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,6319,S,CHAMPLAIN,AVE,CONTRACTOR-WRECKING,DELTA DEMOLITION,1230  N KOSTNER,CHGO,IL,60651-,(773)252-6370 x,OWNER,CITY OF CHICAGO,2045 W. WASHINGTON,CHICAGO,IL,60612,,,,,,,,41.77975067,-87.6094196,,"(41.77975067048068, -87.60941960445552)"
100742936,PERMIT - WRECKING/DEMOLITION,1/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,6328,S,CHAMPLAIN,AVE,CONTRACTOR-WRECKING,DELTA DEMOLITION,1230  N KOSTNER,CHGO,IL,60651-,(773)252-6370 x,OWNER,CITY OF CHICAGO,2045 W. WASHINGTON,CHICAGO,IL,60612,,,,,,,,41.77946503,-87.60970651,,"(41.77946503140948, -87.60970650741645)"
100743034,PERMIT - RENOVATION/ALTERATION,1/23/2018,"$82,000.00 ",$0.00 ,$400.00 ,$400.00 ,4109,N,LECLAIRE,AVE,OWNER OCCUPIED,ANDY HUBER,4109 N LECLAIRE AVE,CHICAGO,IL,60641,,ARCHITECT,MCDONNELL IAN,,,,,,CONTRACTOR-ELECTRICAL,TEXA ENGINEERING,4 FENVIEW CT.,CARY,IL,60013-,41.95547451,-87.75460798,(847)372-0295 X,"(41.95547450963242, -87.75460798333816)"
100743232,PERMIT - RENOVATION/ALTERATION,1/23/2018,"$904,735.00 ",$0.00 ,$375.00 ,$375.00 ,1,N,WACKER,DR,SELF CERT ARCHITECT,POLICH BRETT A,,,,,,CONTRACTOR-ELECTRICAL,"PALOS ELECTRIC COMPANY, INC.",14030 SOUTH KILDARE AVENUE,CRESTWOOD,IL,60445-,(708)385-0063 x,EXPEDITOR,MCCORMICK COMPLIANCE CONSULTIN,"20 W. KINZIE ST. FLOOR 17TH, APT./SUITE 1700",CHICAGO,IL,60654-,41.88195188,-87.63662035,(213)999-8430 X,"(41.88195187648601, -87.63662034940238)"
100743550,PERMIT - ELECTRIC WIRING,1/23/2018,$458.00 ,$0.00 ,$75.00 ,$75.00 ,2717,N,CLARK,ST,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.9318629,-87.64442183,,"(41.931862897921334, -87.64442182823456)"
100743567,PERMIT - ELECTRIC WIRING,1/23/2018,"$1,602.00 ",$0.00 ,$75.00 ,$75.00 ,6435,S,GREENWOOD,AVE,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.77768096,-87.59916178,,"(41.77768095483252, -87.5991617761398)"
100743569,PERMIT - ELECTRIC WIRING,1/23/2018,$510.00 ,$0.00 ,$75.00 ,$75.00 ,8232,S,SACRAMENTO,AVE,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.74340477,-87.69748045,,"(41.743404771715895, -87.69748045126744)"
100744237,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,550,W,WASHINGTON,BLVD,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.88328562,-87.64174676,,"(41.88328561813559, -87.64174676077212)"
100743607,PERMIT - ELECTRIC WIRING,1/23/2018,"$3,500.00 ",$0.00 ,$150.00 ,$150.00 ,560,W,HAWTHORNE,PL,CONTRACTOR-ELECTRICAL,KAPITAL ELECTRIC COMPANY,1240 MARK STREET,BENSENVILLE,IL,60106,(773)904-2930,OWNER OCCUPIED,RICHARD SHEPRO,560 W HAWTHORNE PL,CHICAGO,IL,60657,,,,,,,,41.94451583,-87.64375144,,"(41.9445158264707, -87.64375143490116)"
100743610,PERMIT - EASY PERMIT PROCESS,1/23/2018,$1.00 ,$0.00 ,$75.00 ,$75.00 ,1757,N,DRAKE,AVE,CONTRACTOR-GENERAL CONTRACTOR,LINN-MATHES  INC,309 SOUTH GREEN STREET,CHICAGO,IL,60607-,(312)454-0200 x,CONTRACTOR-PLUMBER/PLUMBING,"ROCHA PLUMBING, INC.",3528 W. 65TH PLACE 773-842-4994  - CELL,CHICAGO,IL,60629-,(773)521-9640 x,OWNER,TIERRA LINDA LIMITED PARTNERSHIP,3541 N NORTH AVE,CHICAGO,IL,60647,41.91343122,-87.71488792,,"(41.91343121545792, -87.71488791867675)"
100743638,PERMIT - ELECTRIC WIRING,1/23/2018,$100.00 ,$0.00 ,$75.00 ,$75.00 ,9001,S,UNION,AVE,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.73076122,-87.6408897,,"(41.73076121513816, -87.64088969904017)"
100743657,PERMIT - ELECTRIC WIRING,1/23/2018,$379.00 ,$0.00 ,$75.00 ,$75.00 ,3026,S,WALLACE,ST,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.83910191,-87.64158511,,"(41.83910190810677, -87.6415851116612)"
100743727,PERMIT - ELECTRIC WIRING,1/23/2018,$120.00 ,$0.00 ,$75.00 ,$75.00 ,5103,S,MONITOR,AVE,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.79981299,-87.76846875,,"(41.7998129896037, -87.7684687464616)"
100743731,PERMIT - ELECTRIC WIRING,1/23/2018,$748.00 ,$0.00 ,$75.00 ,$75.00 ,10135,S,EMERALD,AVE,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.70952894,-87.64154252,,"(41.7095289419549, -87.64154252110625)"
100743733,PERMIT - ELECTRIC WIRING,1/23/2018,$395.00 ,$0.00 ,$75.00 ,$75.00 ,813,W,COLLEGE,PKWY,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.86135932,-87.64725863,,"(41.86135932256516, -87.64725863157727)"
100743736,PERMIT - ELECTRIC WIRING,1/23/2018,$262.00 ,$0.00 ,$75.00 ,$75.00 ,1234,N,PARKSIDE,AVE,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.90316835,-87.76705217,,"(41.9031683526475, -87.76705216742633)"
100743738,PERMIT - ELECTRIC WIRING,1/23/2018,$287.00 ,$0.00 ,$75.00 ,$75.00 ,10634,S,NORMAL,AVE,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.70049277,-87.63553539,,"(41.70049277165594, -87.63553538540259)"
100743902,PERMIT - RENOVATION/ALTERATION,1/23/2018,"$75,000.00 ",$0.00 ,$375.00 ,$375.00 ,35,W,WACKER,DR,SELF CERT ARCHITECT,EARLES DANIEL,,,,,,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",111 W. WASHINGTON ST. APT./SUITE 450,CHICAGO,IL,60602-,(312)260-7086 x,CONTRACTOR-GENERAL CONTRACTOR,LEOPARDO COMPANIES INC,5200 PRAIRIE STONE PARKWAY,HOFFMAN EST,IL,60192-,41.88670967,-87.62930303,(847)783-3410 x,"(41.88670966670622, -87.62930303107336)"
100744227,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,1340,W,WASHINGTON,BLVD,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.88302404,-87.66125636,,"(41.88302403623101, -87.66125636214211)"
100744229,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,1640,W,JACKSON,BLVD,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.87770748,-87.66837168,,"(41.87770748007591, -87.66837168377182)"
100744230,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,1645,W,JACKSON,BLVD,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.87748554,-87.66852104,,"(41.87748553469393, -87.66852104233708)"
100744231,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,300,S,ASHLAND,AVE,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.87759828,-87.66683392,,"(41.87759827807685, -87.66683391626343)"
100744232,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,320,S,ASHLAND,AVE,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.87692766,-87.66682196,,"(41.87692766394772, -87.66682196160323)"
100744233,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,55,E,MONROE,ST,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.88068788,-87.6256435,,"(41.880687878501604, -87.62564350408694)"
100744235,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,550,N,KINGSBURY,ST,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.89181352,-87.64027938,,"(41.89181351767031, -87.64027937911106)"
100744236,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,50,S,LA SALLE,ST,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.8807051,-87.63247631,,"(41.88070510431831, -87.63247630514623)"
100744239,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,333,S,LA SALLE,ST,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.8770088,-87.6316309,,"(41.877008800752044, -87.63163090382736)"
100744241,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,410,N,MICHIGAN,AVE,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.88987479,-87.62425976,,"(41.8898747912625, -87.62425976144404)"
100744242,PERMIT - ELECTRIC WIRING,1/23/2018,$75.00 ,$0.00 ,$75.00 ,$75.00 ,400,N,MICHIGAN,AVE,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,41.88939788,-87.6243904,,"(41.88939788330036, -87.62439039457111)"
100744250,PERMIT - ELECTRIC WIRING,1/23/2018,"$2,000.00 ",$0.00 ,$150.00 ,$150.00 ,7603,S,HERMITAGE,AVE,CONTRACTOR-ELECTRICAL,CONTRAST ELECTRICAL SERVICES,15312 S. ASHLAND,HARVEY,IL,60426-,(708)335-3207 x,,,,,,,,,,,,,,41.75562459,-87.66706685,,"(41.75562459262146, -87.66706684700469)"
100744278,PERMIT - ELECTRIC WIRING,1/23/2018,"$5,000.00 ",$0.00 ,$75.00 ,$75.00 ,4441,N,TROY,ST,CONTRACTOR-ELECTRICAL,TEXA ENGINEERING,4 FENVIEW CT.,CARY,IL,60013-,(847)372-0295 X,,,,,,,,,,,,,,41.96242275,-87.70691666,,"(41.96242274831275, -87.70691665892042)"
100744279,PERMIT - ELECTRIC WIRING,1/23/2018,"$1,000.00 ",$0.00 ,$150.00 ,$150.00 ,10600,S,CENTRAL PARK,AVE,CONTRACTOR-ELECTRICAL,TEXA ENGINEERING,4 FENVIEW CT.,CARY,IL,60013-,(847)372-0295 X,,,,,,,,,,,,,,41.70039316,-87.71105962,,"(41.70039316339135, -87.71105961500764)"
100744286,PERMIT - EASY PERMIT PROCESS,1/23/2018,$935.00 ,$0.00 ,$75.00 ,$75.00 ,4055,N,SHERIDAN,RD,OWNER OCCUPIED,JOSH TESTO,4055 N SHERIDAN RD. #5,CHICAGO,IL,60613,,CONTRACTOR-PLUMBER/PLUMBING,ABT HOMES SERVICES INC,1200 N MILWAUKEE,GLENVIEW,IL,60025-,(847)967-8830 x,,,,,,,41.9560935,-87.65444275,,"(41.95609350371367, -87.65444275117586)"
100744288,PERMIT - ELECTRIC WIRING,1/23/2018,$788.00 ,$0.00 ,$75.00 ,$75.00 ,3508,N,RETA,AVE,CONTRACTOR-ELECTRICAL,"ADT,LLC",733 BRIARCLIFF DRIVE,MINOOKA,IL,60447,(972)467-9113 X,,,,,,,,,,,,,,41.94577464,-87.65080087,,"(41.94577464201424, -87.65080086918498)"
100744290,PERMIT - ELECTRIC WIRING,1/23/2018,"$5,000.00 ",$0.00 ,$150.00 ,$150.00 ,2801,S,WESTERN,AVE,CONTRACTOR-ELECTRICAL,WESTBROOK ELECTRIC CONSTRUCTIO,9550 SERGO DR   UNIT 113,MCCOOK,IL,60525-,(708)485-0001 x,,,,,,,,,,,,,,41.84111499,-87.68513204,,"(41.841114991691946, -87.68513203475922)"
100744291,PERMIT - EASY PERMIT PROCESS,1/23/2018,"$52,000.00 ",$0.00 ,$75.00 ,$75.00 ,4359,W,IRVING PARK,RD,EXPEDITOR,LAGOS GENERAL CONTRACTORS INC.,2705 S.  61ST AVE. FLOOR 1ST,CICERO,IL,60804-,(708)257-5174 x,CONTRACTOR-GENERAL CONTRACTOR,"KUO CONSTRUCTION, INC.",3236 S. NORMAL AVE.,CHICAGO,IL,60616-,(312)907-7273 x,CONTRACTOR-PLUMBER/PLUMBING,INTERSTATE MECHANICAL &,"CONSTRUCTION, INC 1882 S. NORMAL ST.",CHICAGO,IL,60616-,41.95342428,-87.73778577,(312)961-9291 X,"(41.95342428161752, -87.73778576567108)"
100744294,PERMIT - EASY PERMIT PROCESS,1/23/2018,"$316,924.00 ",$0.00 ,$700.00 ,$700.00 ,5700,S,CICERO,AVE,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",111 W. WASHINGTON ST. APT./SUITE 450,CHICAGO,IL,60602-,(312)260-7086 x,CONTRACTOR-GENERAL CONTRACTOR,"Q AND D CONSTRUCTION, INC",1050 S 21ST STREET,SPARKS,NV,89431,(775)786-2677,CONTRACTOR-PLUMBER/PLUMBING,F.J. KERRIGAN PLUMBING CO INC.,811 RIDGE ROAD,WILMETTE,IL,60091-,41.78932932,-87.74164564,(847)251-2695 x,"(41.789329323265385, -87.74164564419637)"
100744295,PERMIT - EASY PERMIT PROCESS,1/23/2018,$1.00 ,$0.00 ,$75.00 ,$75.00 ,2144,S,ARCHER,AVE,EXPEDITOR,LAGOS GENERAL CONTRACTORS INC.,2705 S.  61ST AVE. FLOOR 1ST,CICERO,IL,60804-,(708)257-5174 x,CONTRACTOR-GENERAL CONTRACTOR,"KUO CONSTRUCTION, INC.",3236 S. NORMAL AVE.,CHICAGO,IL,60616-,(312)907-7273 x,CONTRACTOR-PLUMBER/PLUMBING,INTERSTATE MECHANICAL &,"CONSTRUCTION, INC 1882 S. NORMAL ST.",CHICAGO,IL,60616-,41.85357853,-87.63360887,(312)961-9291 X,"(41.85357852491954, -87.6336088736088)"
100744324,PERMIT - ELECTRIC WIRING,1/23/2018,"$1,000.00 ",$0.00 ,$150.00 ,$150.00 ,5311,S,CORNELL,AVE,CONTRACTOR-ELECTRICAL,AMI ELECTRIC CO.,603 DORSET CT.,WHEELING,IL,60090,(773)919-0060,OWNER,OSCAR CORONA,120 N. LASALLE ST.,CHICAGO,IL,60615,,,,,,,,41.79922071,-87.58536465,,"(41.79922071020911, -87.58536464821327)"
100744296,PERMIT - EASY PERMIT PROCESS,1/23/2018,$0.00 ,$0.00 ,$75.00 ,$75.00 ,4980,N,MARINE,DR,CONTRACTOR-PLUMBER/PLUMBING,JOHN BAETHKE & SONS PLUMBING,3511 N CICERO AVE,CHICAGO,IL,60641-,,OWNER,ARRON MARTIN,4980 N MARINE DR.,CHICAGO,,,,,,,,,,41.97329582,-87.65113496,,"(41.97329582073614, -87.65113495527342)"
100744300,PERMIT - EASY PERMIT PROCESS,1/23/2018,"$479,500.00 ",$0.00 ,$525.00 ,$525.00 ,1240,N,LAKE SHORE,DR,OWNER AS GENERAL CONTRACTOR,1ST. SERVICE RESIDENTIAL,1240 N. LAKE SHORE DR.,CHICAGO,IL,60601,,EXPEDITOR,"R.A. GRELA & ASSOCIATES, INC.",166 W. WASHINGTON ST. APT./SUITE 520,CHICAGO,IL,60602-,(312)578-8983 x,,,,,,,41.90520878,-87.62527775,,"(41.905208777366404, -87.62527774476172)"
100744301,PERMIT - EASY PERMIT PROCESS,1/23/2018,$1.00 ,$0.00 ,$75.00 ,$75.00 ,1234,S,MICHIGAN,AVE,EXPEDITOR,LAGOS GENERAL CONTRACTORS INC.,2705 S.  61ST AVE. FLOOR 1ST,CICERO,IL,60804-,(708)257-5174 x,CONTRACTOR-GENERAL CONTRACTOR,INTERSTATE MECHANICAL & CONSTR,2839 SOUTH ARCHER AVENUE,CHICAGO,IL,60608,(312)850-3772 x,CONTRACTOR-PLUMBER/PLUMBING,INTERSTATE MECHANICAL &,"CONSTRUCTION, INC 1882 S. NORMAL ST.",CHICAGO,IL,60616-,41.86648928,-87.62427931,(312)961-9291 X,"(41.866489279306265, -87.62427930478904)"
100744303,PERMIT - ELECTRIC WIRING,1/23/2018,$150.00 ,$0.00 ,$150.00 ,$150.00 ,6647,S,INGLESIDE,AVE,CONTRACTOR-ELECTRICAL,BLAZER ELECTRIC CO.,4307 IL ROUTE 22,LONG GROVE,IL,60047-,(847)652-6550 X,,,,,,,,,,,,,,41.77360855,-87.60198404,,"(41.77360854959294, -87.60198404131633)"
100744305,PERMIT - EASY PERMIT PROCESS,1/23/2018,$1.00 ,$0.00 ,$75.00 ,$75.00 ,372,W,CHICAGO,AVE,EXPEDITOR,LAGOS GENERAL CONTRACTORS INC.,2705 S.  61ST AVE. FLOOR 1ST,CICERO,IL,60804-,(708)257-5174 x,CONTRACTOR-GENERAL CONTRACTOR,INTERSTATE MECHANICAL & CONSTR,2839 SOUTH ARCHER AVENUE,CHICAGO,IL,60608,(312)850-3772 x,CONTRACTOR-PLUMBER/PLUMBING,INTERSTATE MECHANICAL &,"CONSTRUCTION, INC 1882 S. NORMAL ST.",CHICAGO,IL,60616-,41.89664311,-87.63855277,(312)961-9291 X,"(41.8966431078462, -87.63855277444827)"
100744307,PERMIT - EASY PERMIT PROCESS,1/23/2018,$1.00 ,$0.00 ,$75.00 ,$75.00 ,737,N,MICHIGAN,AVE,EXPEDITOR,"BURNHAM NATIONWIDE, INC.",111 W. WASHINGTON ST. APT./SUITE 450,CHICAGO,IL,60602-,(312)260-7086 x,CONTRACTOR-GENERAL CONTRACTOR,"SKENDER CONSTRUCTION, LLC.",200 W. MADISON ST. SUITE 1300,CHICAGO,IL,60606-,(312)-781-0265x,CONTRACTOR-VENTILATION,ADMIRAL HEATING VENT,4150 LITT DRIVE.,HILLSIDE,IL,60162-,41.89603605,-87.62413103,(708)544-3100 x,"(41.89603605011911, -87.62413103273497)"
